regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sul;SC;Petrolândia;42;421270;42004;ALTO VALE DO ITAJAI;2021-07-04;27;5937;730;1;25;0;;;0
Sul;SC;Petrolândia;42;421270;42004;ALTO VALE DO ITAJAI;2021-07-05;27;5937;730;0;25;0;;;0
Sul;SC;Petrolândia;42;421270;42004;ALTO VALE DO ITAJAI;2021-07-06;27;5937;730;0;26;1;;;0
Sul;SC;Balneário Piçarras;42;421280;42005;FOZ DO RIO ITAJAI;2021-07-01;26;23147;4735;26;53;0;;;0
Sul;SC;Balneário Piçarras;42;421280;42005;FOZ DO RIO ITAJAI;2021-07-02;26;23147;4752;17;54;1;;;0
Sul;SC;Balneário Piçarras;42;421280;42005;FOZ DO RIO ITAJAI;2021-07-03;26;23147;4766;14;54;0;;;0
Sul;SC;Balneário Piçarras;42;421280;42005;FOZ DO RIO ITAJAI;2021-07-04;27;23147;4766;0;54;0;;;0
Sul;SC;Balneário Piçarras;42;421280;42005;FOZ DO RIO ITAJAI;2021-07-05;27;23147;4771;5;54;0;;;0
Sul;SC;Balneário Piçarras;42;421280;42005;FOZ DO RIO ITAJAI;2021-07-06;27;23147;4778;7;54;0;;;0
Sul;SC;Pinhalzinho;42;421290;42002;OESTE;2021-07-01;26;20313;3297;11;34;0;;;0
Sul;SC;Pinhalzinho;42;421290;42002;OESTE;2021-07-02;26;20313;3307;10;34;0;;;0
Sul;SC;Pinhalzinho;42;421290;42002;OESTE;2021-07-03;26;20313;3314;7;34;0;;;0
Sul;SC;Pinhalzinho;42;421290;42002;OESTE;2021-07-04;27;20313;3314;0;34;0;;;0
Sul;SC;Pinhalzinho;42;421290;42002;OESTE;2021-07-05;27;20313;3319;5;34;0;;;0
Sul;SC;Pinhalzinho;42;421290;42002;OESTE;2021-07-06;27;20313;3326;7;34;0;;;0
Sul;SC;Pinheiro Preto;42;421300;42009;ALTO VALE DO RIO DO PEIXE;2021-07-01;26;3555;529;1;8;0;;;0
Sul;SC;Pinheiro Preto;42;421300;42009;ALTO VALE DO RIO DO PEIXE;2021-07-02;26;3555;529;0;8;0;;;0
Sul;SC;Pinheiro Preto;42;421300;42009;ALTO VALE DO RIO DO PEIXE;2021-07-03;26;3555;530;1;8;0;;;0
Sul;SC;Pinheiro Preto;42;421300;42009;ALTO VALE DO RIO DO PEIXE;2021-07-04;27;3555;530;0;8;0;;;0
Sul;SC;Pinheiro Preto;42;421300;42009;ALTO VALE DO RIO DO PEIXE;2021-07-05;27;3555;531;1;8;0;;;0
Sul;SC;Pinheiro Preto;42;421300;42009;ALTO VALE DO RIO DO PEIXE;2021-07-06;27;3555;532;1;8;0;;;0
Sul;SC;Piratuba;42;421310;42010;ALTO URUGUAI CATARINENSE;2021-07-01;26;3854;560;1;10;0;;;0
Sul;SC;Piratuba;42;421310;42010;ALTO URUGUAI CATARINENSE;2021-07-02;26;3854;563;3;10;0;;;0
Sul;SC;Piratuba;42;421310;42010;ALTO URUGUAI CATARINENSE;2021-07-03;26;3854;563;0;10;0;;;0
Sul;SC;Piratuba;42;421310;42010;ALTO URUGUAI CATARINENSE;2021-07-04;27;3854;565;2;10;0;;;0
Sul;SC;Piratuba;42;421310;42010;ALTO URUGUAI CATARINENSE;2021-07-05;27;3854;565;0;10;0;;;0
Sul;SC;Piratuba;42;421310;42010;ALTO URUGUAI CATARINENSE;2021-07-06;27;3854;566;1;10;0;;;0
Sul;SC;Planalto Alegre;42;421315;42002;OESTE;2021-07-01;26;2870;276;2;9;0;;;0
Sul;SC;Planalto Alegre;42;421315;42002;OESTE;2021-07-02;26;2870;276;0;9;0;;;0
Sul;SC;Planalto Alegre;42;421315;42002;OESTE;2021-07-03;26;2870;276;0;9;0;;;0
Sul;SC;Planalto Alegre;42;421315;42002;OESTE;2021-07-04;27;2870;276;0;9;0;;;0
Sul;SC;Planalto Alegre;42;421315;42002;OESTE;2021-07-05;27;2870;276;0;9;0;;;0
Sul;SC;Planalto Alegre;42;421315;42002;OESTE;2021-07-06;27;2870;276;0;9;0;;;0
Sul;SC;Pomerode;42;421320;42006;MEDIO VALE DO ITAJAI;2021-07-01;26;33447;5116;23;62;0;;;0
Sul;SC;Pomerode;42;421320;42006;MEDIO VALE DO ITAJAI;2021-07-02;26;33447;5129;13;63;1;;;0
Sul;SC;Pomerode;42;421320;42006;MEDIO VALE DO ITAJAI;2021-07-03;26;33447;5141;12;63;0;;;0
Sul;SC;Pomerode;42;421320;42006;MEDIO VALE DO ITAJAI;2021-07-04;27;33447;5142;1;63;0;;;0
Sul;SC;Pomerode;42;421320;42006;MEDIO VALE DO ITAJAI;2021-07-05;27;33447;5147;5;63;0;;;0
Sul;SC;Pomerode;42;421320;42006;MEDIO VALE DO ITAJAI;2021-07-06;27;33447;5175;28;63;0;;;0
Sul;SC;Ponte Alta;42;421330;42013;SERRA CATARINENSE;2021-07-01;26;4682;538;0;12;0;;;0
Sul;SC;Ponte Alta;42;421330;42013;SERRA CATARINENSE;2021-07-02;26;4682;540;2;12;0;;;0
Sul;SC;Ponte Alta;42;421330;42013;SERRA CATARINENSE;2021-07-03;26;4682;540;0;12;0;;;0
Sul;SC;Ponte Alta;42;421330;42013;SERRA CATARINENSE;2021-07-04;27;4682;540;0;12;0;;;0
Sul;SC;Ponte Alta;42;421330;42013;SERRA CATARINENSE;2021-07-05;27;4682;540;0;12;0;;;0
Sul;SC;Ponte Alta;42;421330;42013;SERRA CATARINENSE;2021-07-06;27;4682;542;2;12;0;;;0
Sul;SC;Ponte Alta do Norte;42;421335;42009;ALTO VALE DO RIO DO PEIXE;2021-07-01;26;3414;294;0;7;0;;;0
Sul;SC;Ponte Alta do Norte;42;421335;42009;ALTO VALE DO RIO DO PEIXE;2021-07-02;26;3414;294;0;7;0;;;0
Sul;SC;Ponte Alta do Norte;42;421335;42009;ALTO VALE DO RIO DO PEIXE;2021-07-03;26;3414;296;2;7;0;;;0
Sul;SC;Ponte Alta do Norte;42;421335;42009;ALTO VALE DO RIO DO PEIXE;2021-07-04;27;3414;296;0;7;0;;;0
Sul;SC;Ponte Alta do Norte;42;421335;42009;ALTO VALE DO RIO DO PEIXE;2021-07-05;27;3414;297;1;7;0;;;0
Sul;SC;Ponte Alta do Norte;42;421335;42009;ALTO VALE DO RIO DO PEIXE;2021-07-06;27;3414;297;0;7;0;;;0
Sul;SC;Ponte Serrada;42;421340;42003;XANXERE;2021-07-01;26;11593;1242;4;44;0;;;0
Sul;SC;Ponte Serrada;42;421340;42003;XANXERE;2021-07-02;26;11593;1246;4;44;0;;;0
Sul;SC;Ponte Serrada;42;421340;42003;XANXERE;2021-07-03;26;11593;1247;1;44;0;;;0
Sul;SC;Ponte Serrada;42;421340;42003;XANXERE;2021-07-04;27;11593;1247;0;44;0;;;0
Sul;SC;Ponte Serrada;42;421340;42003;XANXERE;2021-07-05;27;11593;1247;0;44;0;;;0
Sul;SC;Ponte Serrada;42;421340;42003;XANXERE;2021-07-06;27;11593;1252;5;44;0;;;0
Sul;SC;Porto Belo;42;421350;42005;FOZ DO RIO ITAJAI;2021-07-01;26;21388;2720;0;52;0;;;0
Sul;SC;Porto Belo;42;421350;42005;FOZ DO RIO ITAJAI;2021-07-02;26;21388;2720;0;52;0;;;0
Sul;SC;Porto Belo;42;421350;42005;FOZ DO RIO ITAJAI;2021-07-03;26;21388;2723;3;52;0;;;0
Sul;SC;Porto Belo;42;421350;42005;FOZ DO RIO ITAJAI;2021-07-04;27;21388;2724;1;52;0;;;0
Sul;SC;Porto Belo;42;421350;42005;FOZ DO RIO ITAJAI;2021-07-05;27;21388;2727;3;52;0;;;0
Sul;SC;Porto Belo;42;421350;42005;FOZ DO RIO ITAJAI;2021-07-06;27;21388;2727;0;53;1;;;0
Sul;SC;Porto União;42;421360;42012;PLANALTO NORTE;2021-07-01;26;35398;4195;10;78;0;;;0
Sul;SC;Porto União;42;421360;42012;PLANALTO NORTE;2021-07-02;26;35398;4224;29;78;0;;;0
Sul;SC;Porto União;42;421360;42012;PLANALTO NORTE;2021-07-03;26;35398;4228;4;78;0;;;0
Sul;SC;Porto União;42;421360;42012;PLANALTO NORTE;2021-07-04;27;35398;4230;2;78;0;;;0
Sul;SC;Porto União;42;421360;42012;PLANALTO NORTE;2021-07-05;27;35398;4231;1;78;0;;;0
Sul;SC;Porto União;42;421360;42012;PLANALTO NORTE;2021-07-06;27;35398;4267;36;78;0;;;0
Sul;SC;Pouso Redondo;42;421370;42004;ALTO VALE DO ITAJAI;2021-07-01;26;17453;1744;5;28;0;;;0
Sul;SC;Pouso Redondo;42;421370;42004;ALTO VALE DO ITAJAI;2021-07-02;26;17453;1748;4;31;3;;;0
Sul;SC;Pouso Redondo;42;421370;42004;ALTO VALE DO ITAJAI;2021-07-03;26;17453;1750;2;31;0;;;0
Sul;SC;Pouso Redondo;42;421370;42004;ALTO VALE DO ITAJAI;2021-07-04;27;17453;1750;0;31;0;;;0
Sul;SC;Pouso Redondo;42;421370;42004;ALTO VALE DO ITAJAI;2021-07-05;27;17453;1750;0;32;1;;;0
Sul;SC;Pouso Redondo;42;421370;42004;ALTO VALE DO ITAJAI;2021-07-06;27;17453;1757;7;32;0;;;0
Sul;SC;Praia Grande;42;421380;42014;EXTREMO SUL CATARINENSE;2021-07-01;26;7319;1097;1;16;0;;;0
Sul;SC;Praia Grande;42;421380;42014;EXTREMO SUL CATARINENSE;2021-07-02;26;7319;1098;1;16;0;;;0
Sul;SC;Praia Grande;42;421380;42014;EXTREMO SUL CATARINENSE;2021-07-03;26;7319;1098;0;16;0;;;0
Sul;SC;Praia Grande;42;421380;42014;EXTREMO SUL CATARINENSE;2021-07-04;27;7319;1098;0;16;0;;;0
Sul;SC;Praia Grande;42;421380;42014;EXTREMO SUL CATARINENSE;2021-07-05;27;7319;1098;0;16;0;;;0
Sul;SC;Praia Grande;42;421380;42014;EXTREMO SUL CATARINENSE;2021-07-06;27;7319;1099;1;16;0;;;0
Sul;SC;Presidente Castello Branco;42;421390;42010;ALTO URUGUAI CATARINENSE;2021-07-01;26;1568;456;2;4;0;;;0
Sul;SC;Presidente Castello Branco;42;421390;42010;ALTO URUGUAI CATARINENSE;2021-07-02;26;1568;456;0;4;0;;;0
Sul;SC;Presidente Castello Branco;42;421390;42010;ALTO URUGUAI CATARINENSE;2021-07-03;26;1568;456;0;4;0;;;0
Sul;SC;Presidente Castello Branco;42;421390;42010;ALTO URUGUAI CATARINENSE;2021-07-04;27;1568;456;0;4;0;;;0
Sul;SC;Presidente Castello Branco;42;421390;42010;ALTO URUGUAI CATARINENSE;2021-07-05;27;1568;456;0;4;0;;;0
Sul;SC;Presidente Castello Branco;42;421390;42010;ALTO URUGUAI CATARINENSE;2021-07-06;27;1568;456;0;4;0;;;0
Sul;SC;Presidente Getúlio;42;421400;42004;ALTO VALE DO ITAJAI;2021-07-01;26;17471;1745;3;34;0;;;0
Sul;SC;Presidente Getúlio;42;421400;42004;ALTO VALE DO ITAJAI;2021-07-02;26;17471;1748;3;34;0;;;0
Sul;SC;Presidente Getúlio;42;421400;42004;ALTO VALE DO ITAJAI;2021-07-03;26;17471;1750;2;34;0;;;0
Sul;SC;Presidente Getúlio;42;421400;42004;ALTO VALE DO ITAJAI;2021-07-04;27;17471;1757;7;34;0;;;0
Sul;SC;Presidente Getúlio;42;421400;42004;ALTO VALE DO ITAJAI;2021-07-05;27;17471;1758;1;34;0;;;0
Sul;SC;Presidente Getúlio;42;421400;42004;ALTO VALE DO ITAJAI;2021-07-06;27;17471;1763;5;34;0;;;0
Sul;SC;Presidente Nereu;42;421410;42004;ALTO VALE DO ITAJAI;2021-07-01;26;2287;125;0;4;0;;;0
Sul;SC;Presidente Nereu;42;421410;42004;ALTO VALE DO ITAJAI;2021-07-02;26;2287;128;3;4;0;;;0
Sul;SC;Presidente Nereu;42;421410;42004;ALTO VALE DO ITAJAI;2021-07-03;26;2287;128;0;4;0;;;0
Sul;SC;Presidente Nereu;42;421410;42004;ALTO VALE DO ITAJAI;2021-07-04;27;2287;128;0;4;0;;;0
Sul;SC;Presidente Nereu;42;421410;42004;ALTO VALE DO ITAJAI;2021-07-05;27;2287;129;1;4;0;;;0
Sul;SC;Presidente Nereu;42;421410;42004;ALTO VALE DO ITAJAI;2021-07-06;27;2287;128;-1;4;0;;;0
Sul;SC;Princesa;42;421415;42001;EXTREMO OESTE;2021-07-01;26;2924;409;3;8;0;;;0
Sul;SC;Princesa;42;421415;42001;EXTREMO OESTE;2021-07-02;26;2924;414;5;8;0;;;0
Sul;SC;Princesa;42;421415;42001;EXTREMO OESTE;2021-07-03;26;2924;424;10;8;0;;;0
Sul;SC;Princesa;42;421415;42001;EXTREMO OESTE;2021-07-04;27;2924;424;0;8;0;;;0
Sul;SC;Princesa;42;421415;42001;EXTREMO OESTE;2021-07-05;27;2924;424;0;8;0;;;0
Sul;SC;Princesa;42;421415;42001;EXTREMO OESTE;2021-07-06;27;2924;424;0;8;0;;;0
Sul;SC;Quilombo;42;421420;42002;OESTE;2021-07-01;26;9887;1524;7;40;0;;;0
Sul;SC;Quilombo;42;421420;42002;OESTE;2021-07-02;26;9887;1527;3;40;0;;;0
Sul;SC;Quilombo;42;421420;42002;OESTE;2021-07-03;26;9887;1528;1;40;0;;;0
Sul;SC;Quilombo;42;421420;42002;OESTE;2021-07-04;27;9887;1528;0;40;0;;;0
Sul;SC;Quilombo;42;421420;42002;OESTE;2021-07-05;27;9887;1529;1;40;0;;;0
Sul;SC;Quilombo;42;421420;42002;OESTE;2021-07-06;27;9887;1534;5;40;0;;;0
Sul;SC;Rancho Queimado;42;421430;42007;GRANDE FLORIANOPOLIS;2021-07-01;26;2878;443;0;2;0;;;0
Sul;SC;Rancho Queimado;42;421430;42007;GRANDE FLORIANOPOLIS;2021-07-02;26;2878;448;5;2;0;;;0
Sul;SC;Rancho Queimado;42;421430;42007;GRANDE FLORIANOPOLIS;2021-07-03;26;2878;448;0;2;0;;;0
Sul;SC;Rancho Queimado;42;421430;42007;GRANDE FLORIANOPOLIS;2021-07-04;27;2878;448;0;2;0;;;0
Sul;SC;Rancho Queimado;42;421430;42007;GRANDE FLORIANOPOLIS;2021-07-05;27;2878;453;5;2;0;;;0
Sul;SC;Rancho Queimado;42;421430;42007;GRANDE FLORIANOPOLIS;2021-07-06;27;2878;457;4;2;0;;;0
Sul;SC;Rio das Antas;42;421440;42009;ALTO VALE DO RIO DO PEIXE;2021-07-01;26;6205;624;0;10;0;;;0
Sul;SC;Rio das Antas;42;421440;42009;ALTO VALE DO RIO DO PEIXE;2021-07-02;26;6205;626;2;10;0;;;0
Sul;SC;Rio das Antas;42;421440;42009;ALTO VALE DO RIO DO PEIXE;2021-07-03;26;6205;628;2;10;0;;;0
Sul;SC;Rio das Antas;42;421440;42009;ALTO VALE DO RIO DO PEIXE;2021-07-04;27;6205;628;0;10;0;;;0
Sul;SC;Rio das Antas;42;421440;42009;ALTO VALE DO RIO DO PEIXE;2021-07-05;27;6205;628;0;10;0;;;0
Sul;SC;Rio das Antas;42;421440;42009;ALTO VALE DO RIO DO PEIXE;2021-07-06;27;6205;629;1;11;1;;;0
Sul;SC;Rio do Campo;42;421450;42004;ALTO VALE DO ITAJAI;2021-07-01;26;5940;566;1;8;0;;;0
Sul;SC;Rio do Campo;42;421450;42004;ALTO VALE DO ITAJAI;2021-07-02;26;5940;567;1;8;0;;;0
Sul;SC;Rio do Campo;42;421450;42004;ALTO VALE DO ITAJAI;2021-07-03;26;5940;571;4;8;0;;;0
Sul;SC;Rio do Campo;42;421450;42004;ALTO VALE DO ITAJAI;2021-07-04;27;5940;571;0;8;0;;;0
Sul;SC;Rio do Campo;42;421450;42004;ALTO VALE DO ITAJAI;2021-07-05;27;5940;570;-1;8;0;;;0
Sul;SC;Rio do Campo;42;421450;42004;ALTO VALE DO ITAJAI;2021-07-06;27;5940;570;0;8;0;;;0
Sul;SC;Rio do Oeste;42;421460;42004;ALTO VALE DO ITAJAI;2021-07-01;26;7489;731;11;9;0;;;0
Sul;SC;Rio do Oeste;42;421460;42004;ALTO VALE DO ITAJAI;2021-07-02;26;7489;733;2;9;0;;;0
Sul;SC;Rio do Oeste;42;421460;42004;ALTO VALE DO ITAJAI;2021-07-03;26;7489;735;2;9;0;;;0
Sul;SC;Rio do Oeste;42;421460;42004;ALTO VALE DO ITAJAI;2021-07-04;27;7489;735;0;9;0;;;0
Sul;SC;Rio do Oeste;42;421460;42004;ALTO VALE DO ITAJAI;2021-07-05;27;7489;736;1;9;0;;;0
Sul;SC;Rio do Oeste;42;421460;42004;ALTO VALE DO ITAJAI;2021-07-06;27;7489;749;13;9;0;;;0
Sul;SC;Rio dos Cedros;42;421470;42006;MEDIO VALE DO ITAJAI;2021-07-01;26;11676;945;0;25;0;;;0
Sul;SC;Rio dos Cedros;42;421470;42006;MEDIO VALE DO ITAJAI;2021-07-02;26;11676;945;0;25;0;;;0
Sul;SC;Rio dos Cedros;42;421470;42006;MEDIO VALE DO ITAJAI;2021-07-03;26;11676;945;0;25;0;;;0
Sul;SC;Rio dos Cedros;42;421470;42006;MEDIO VALE DO ITAJAI;2021-07-04;27;11676;947;2;25;0;;;0
Sul;SC;Rio dos Cedros;42;421470;42006;MEDIO VALE DO ITAJAI;2021-07-05;27;11676;947;0;26;1;;;0
Sul;SC;Rio dos Cedros;42;421470;42006;MEDIO VALE DO ITAJAI;2021-07-06;27;11676;948;1;26;0;;;0
Sul;SC;Rio do Sul;42;421480;42004;ALTO VALE DO ITAJAI;2021-07-01;26;71061;8831;29;121;0;;;0
Sul;SC;Rio do Sul;42;421480;42004;ALTO VALE DO ITAJAI;2021-07-02;26;71061;8849;18;121;0;;;0
Sul;SC;Rio do Sul;42;421480;42004;ALTO VALE DO ITAJAI;2021-07-03;26;71061;8858;9;121;0;;;0
Sul;SC;Rio do Sul;42;421480;42004;ALTO VALE DO ITAJAI;2021-07-04;27;71061;8863;5;121;0;;;0
Sul;SC;Rio do Sul;42;421480;42004;ALTO VALE DO ITAJAI;2021-07-05;27;71061;8865;2;122;1;;;0
Sul;SC;Rio do Sul;42;421480;42004;ALTO VALE DO ITAJAI;2021-07-06;27;71061;8872;7;123;1;;;0
Sul;SC;Rio Fortuna;42;421490;42016;LAGUNA;2021-07-01;26;4611;756;0;8;0;;;0
Sul;SC;Rio Fortuna;42;421490;42016;LAGUNA;2021-07-02;26;4611;756;0;8;0;;;0
Sul;SC;Rio Fortuna;42;421490;42016;LAGUNA;2021-07-03;26;4611;759;3;8;0;;;0
Sul;SC;Rio Fortuna;42;421490;42016;LAGUNA;2021-07-04;27;4611;759;0;8;0;;;0
Sul;SC;Rio Fortuna;42;421490;42016;LAGUNA;2021-07-05;27;4611;759;0;8;0;;;0
Sul;SC;Rio Fortuna;42;421490;42016;LAGUNA;2021-07-06;27;4611;759;0;8;0;;;0
Sul;SC;Rio Negrinho;42;421500;42012;PLANALTO NORTE;2021-07-01;26;42302;5395;25;110;0;;;0
Sul;SC;Rio Negrinho;42;421500;42012;PLANALTO NORTE;2021-07-02;26;42302;5413;18;113;3;;;0
Sul;SC;Rio Negrinho;42;421500;42012;PLANALTO NORTE;2021-07-03;26;42302;5435;22;114;1;;;0
Sul;SC;Rio Negrinho;42;421500;42012;PLANALTO NORTE;2021-07-04;27;42302;5437;2;114;0;;;0
Sul;SC;Rio Negrinho;42;421500;42012;PLANALTO NORTE;2021-07-05;27;42302;5445;8;115;1;;;0
Sul;SC;Rio Negrinho;42;421500;42012;PLANALTO NORTE;2021-07-06;27;42302;5463;18;115;0;;;0
Sul;SC;Rio Rufino;42;421505;42013;SERRA CATARINENSE;2021-07-01;26;2483;227;0;5;0;;;0
Sul;SC;Rio Rufino;42;421505;42013;SERRA CATARINENSE;2021-07-02;26;2483;227;0;5;0;;;0
Sul;SC;Rio Rufino;42;421505;42013;SERRA CATARINENSE;2021-07-03;26;2483;227;0;5;0;;;0
Sul;SC;Rio Rufino;42;421505;42013;SERRA CATARINENSE;2021-07-04;27;2483;227;0;5;0;;;0
Sul;SC;Rio Rufino;42;421505;42013;SERRA CATARINENSE;2021-07-05;27;2483;227;0;5;0;;;0
Sul;SC;Rio Rufino;42;421505;42013;SERRA CATARINENSE;2021-07-06;27;2483;227;0;5;0;;;0
Sul;SC;Riqueza;42;421507;42002;OESTE;2021-07-01;26;4598;546;-1;15;0;;;0
Sul;SC;Riqueza;42;421507;42002;OESTE;2021-07-02;26;4598;546;0;15;0;;;0
Sul;SC;Riqueza;42;421507;42002;OESTE;2021-07-03;26;4598;546;0;15;0;;;0
Sul;SC;Riqueza;42;421507;42002;OESTE;2021-07-04;27;4598;546;0;15;0;;;0
Sul;SC;Riqueza;42;421507;42002;OESTE;2021-07-05;27;4598;548;2;15;0;;;0
Sul;SC;Riqueza;42;421507;42002;OESTE;2021-07-06;27;4598;550;2;15;0;;;0
Sul;SC;Rodeio;42;421510;42006;MEDIO VALE DO ITAJAI;2021-07-01;26;11551;1444;0;24;0;;;0
Sul;SC;Rodeio;42;421510;42006;MEDIO VALE DO ITAJAI;2021-07-02;26;11551;1445;1;24;0;;;0
Sul;SC;Rodeio;42;421510;42006;MEDIO VALE DO ITAJAI;2021-07-03;26;11551;1448;3;24;0;;;0
Sul;SC;Rodeio;42;421510;42006;MEDIO VALE DO ITAJAI;2021-07-04;27;11551;1448;0;24;0;;;0
Sul;SC;Rodeio;42;421510;42006;MEDIO VALE DO ITAJAI;2021-07-05;27;11551;1457;9;24;0;;;0
Sul;SC;Rodeio;42;421510;42006;MEDIO VALE DO ITAJAI;2021-07-06;27;11551;1461;4;24;0;;;0
Sul;SC;Romelândia;42;421520;42001;EXTREMO OESTE;2021-07-01;26;4786;386;0;8;0;;;0
Sul;SC;Romelândia;42;421520;42001;EXTREMO OESTE;2021-07-02;26;4786;386;0;8;0;;;0
Sul;SC;Romelândia;42;421520;42001;EXTREMO OESTE;2021-07-03;26;4786;386;0;8;0;;;0
Sul;SC;Romelândia;42;421520;42001;EXTREMO OESTE;2021-07-04;27;4786;386;0;8;0;;;0
Sul;SC;Romelândia;42;421520;42001;EXTREMO OESTE;2021-07-05;27;4786;388;2;8;0;;;0
Sul;SC;Romelândia;42;421520;42001;EXTREMO OESTE;2021-07-06;27;4786;387;-1;8;0;;;0
Sul;SC;Salete;42;421530;42004;ALTO VALE DO ITAJAI;2021-07-01;26;7642;792;2;9;0;;;0
Sul;SC;Salete;42;421530;42004;ALTO VALE DO ITAJAI;2021-07-02;26;7642;801;9;9;0;;;0
Sul;SC;Salete;42;421530;42004;ALTO VALE DO ITAJAI;2021-07-03;26;7642;807;6;9;0;;;0
Sul;SC;Salete;42;421530;42004;ALTO VALE DO ITAJAI;2021-07-04;27;7642;808;1;9;0;;;0
Sul;SC;Salete;42;421530;42004;ALTO VALE DO ITAJAI;2021-07-05;27;7642;809;1;9;0;;;0
Sul;SC;Salete;42;421530;42004;ALTO VALE DO ITAJAI;2021-07-06;27;7642;810;1;9;0;;;0
Sul;SC;Saltinho;42;421535;42001;EXTREMO OESTE;2021-07-01;26;3781;238;0;4;0;;;0
Sul;SC;Saltinho;42;421535;42001;EXTREMO OESTE;2021-07-02;26;3781;237;-1;4;0;;;0
Sul;SC;Saltinho;42;421535;42001;EXTREMO OESTE;2021-07-03;26;3781;237;0;4;0;;;0
Sul;SC;Saltinho;42;421535;42001;EXTREMO OESTE;2021-07-04;27;3781;237;0;4;0;;;0
Sul;SC;Saltinho;42;421535;42001;EXTREMO OESTE;2021-07-05;27;3781;237;0;4;0;;;0
Sul;SC;Saltinho;42;421535;42001;EXTREMO OESTE;2021-07-06;27;3781;237;0;5;1;;;0
Sul;SC;Salto Veloso;42;421540;42009;ALTO VALE DO RIO DO PEIXE;2021-07-01;26;4718;679;1;8;0;;;0
Sul;SC;Salto Veloso;42;421540;42009;ALTO VALE DO RIO DO PEIXE;2021-07-02;26;4718;682;3;8;0;;;0
Sul;SC;Salto Veloso;42;421540;42009;ALTO VALE DO RIO DO PEIXE;2021-07-03;26;4718;682;0;8;0;;;0
Sul;SC;Salto Veloso;42;421540;42009;ALTO VALE DO RIO DO PEIXE;2021-07-04;27;4718;682;0;8;0;;;0
Sul;SC;Salto Veloso;42;421540;42009;ALTO VALE DO RIO DO PEIXE;2021-07-05;27;4718;683;1;8;0;;;0
Sul;SC;Salto Veloso;42;421540;42009;ALTO VALE DO RIO DO PEIXE;2021-07-06;27;4718;684;1;8;0;;;0
Sul;SC;Sangão;42;421545;42016;LAGUNA;2021-07-01;26;12678;1786;0;12;0;;;0
Sul;SC;Sangão;42;421545;42016;LAGUNA;2021-07-02;26;12678;1789;3;12;0;;;0
Sul;SC;Sangão;42;421545;42016;LAGUNA;2021-07-03;26;12678;1792;3;12;0;;;0
Sul;SC;Sangão;42;421545;42016;LAGUNA;2021-07-04;27;12678;1792;0;12;0;;;0
Sul;SC;Sangão;42;421545;42016;LAGUNA;2021-07-05;27;12678;1793;1;12;0;;;0
Sul;SC;Sangão;42;421545;42016;LAGUNA;2021-07-06;27;12678;1799;6;12;0;;;0
Sul;SC;Santa Cecília;42;421550;42009;ALTO VALE DO RIO DO PEIXE;2021-07-01;26;16830;1298;0;24;0;;;0
Sul;SC;Santa Cecília;42;421550;42009;ALTO VALE DO RIO DO PEIXE;2021-07-02;26;16830;1302;4;24;0;;;0
Sul;SC;Santa Cecília;42;421550;42009;ALTO VALE DO RIO DO PEIXE;2021-07-03;26;16830;1306;4;26;2;;;0
Sul;SC;Santa Cecília;42;421550;42009;ALTO VALE DO RIO DO PEIXE;2021-07-04;27;16830;1307;1;26;0;;;0
Sul;SC;Santa Cecília;42;421550;42009;ALTO VALE DO RIO DO PEIXE;2021-07-05;27;16830;1307;0;26;0;;;0
Sul;SC;Santa Cecília;42;421550;42009;ALTO VALE DO RIO DO PEIXE;2021-07-06;27;16830;1313;6;26;0;;;0
Sul;SC;Santa Helena;42;421555;42001;EXTREMO OESTE;2021-07-01;26;2223;104;0;4;0;;;0
Sul;SC;Santa Helena;42;421555;42001;EXTREMO OESTE;2021-07-02;26;2223;105;1;4;0;;;0
Sul;SC;Santa Helena;42;421555;42001;EXTREMO OESTE;2021-07-03;26;2223;105;0;4;0;;;0
Sul;SC;Santa Helena;42;421555;42001;EXTREMO OESTE;2021-07-04;27;2223;105;0;4;0;;;0
Sul;SC;Santa Helena;42;421555;42001;EXTREMO OESTE;2021-07-05;27;2223;105;0;4;0;;;0
Sul;SC;Santa Helena;42;421555;42001;EXTREMO OESTE;2021-07-06;27;2223;105;0;4;0;;;0
Sul;SC;Santa Rosa de Lima;42;421560;42016;LAGUNA;2021-07-01;26;2142;302;0;5;0;;;0
Sul;SC;Santa Rosa de Lima;42;421560;42016;LAGUNA;2021-07-02;26;2142;302;0;5;0;;;0
Sul;SC;Santa Rosa de Lima;42;421560;42016;LAGUNA;2021-07-03;26;2142;302;0;5;0;;;0
Sul;SC;Santa Rosa de Lima;42;421560;42016;LAGUNA;2021-07-04;27;2142;302;0;5;0;;;0
Sul;SC;Santa Rosa de Lima;42;421560;42016;LAGUNA;2021-07-05;27;2142;302;0;5;0;;;0
Sul;SC;Santa Rosa de Lima;42;421560;42016;LAGUNA;2021-07-06;27;2142;302;0;5;0;;;0
Sul;SC;Santa Rosa do Sul;42;421565;42014;EXTREMO SUL CATARINENSE;2021-07-01;26;8358;1201;7;24;0;;;0
Sul;SC;Santa Rosa do Sul;42;421565;42014;EXTREMO SUL CATARINENSE;2021-07-02;26;8358;1199;-2;24;0;;;0
